GEOID,NAME,water_system_name,areal_weight_factor,population_total_count,population_hispanic_or_latino_count,population_white_count,population_black_or_african_american_count,population_native_american_or_alaska_native_count,population_asian_count,population_pacific_islander_count,population_other_count,population_multiple_count,poverty_total_assessed_count,poverty_below_level_count,poverty_above_level_count,poverty_rate_pct_calc_census_unit,households_count,average_household_size,median_household_income,households_income_below_10k_count,households_income_10k_15k_count,households_income_15k_20k_count,households_income_20k_25k_count,households_income_25k_30k_count,households_income_30k_35k_count,households_income_35k_40k_count,households_income_40k_45k_count,households_income_45k_50k_count,households_income_50k_60k_count,households_income_60k_75k_count,households_income_75k_100k_count,households_income_100k_125k_count,households_income_125k_150k_count,households_income_150k_200k_count,households_income_above_200k_count,households_mortgage_total_count,households_mortgage_housing_costs_over30pct_count,households_mortgage_housing_costs_over50pct_count,households_no_mortgage_total_count,households_no_mortgage_housing_costs_over30pct_count,households_no_mortgage_housing_costs_over50pct_count,households_rent_total_count,households_rent_housing_costs_over30pct_count,households_rent_housing_costs_over50pct_count,households_all_housing_costs_over30pct_percent,households_all_housing_costs_over50pct_percent,per_capita_income
060670082071,Block Group 1; Census Tract 82.07; Sacramento County; California,ORANGE VALE WATER COMPANY,0.11666993050879199,75.718784900206,0,67.55188976459056,0,1.0500293745791278,3.266758054246176,0,0,3.8501077067901357,75.718784900206,4.200117498316511,71.51866740188949,5.546995377503852,27.650773530583702,2.74,105329,0,2.1000587491582556,0,0,0,0,0,0,2.1000587491582556,3.7334377762813435,2.216728679667048,3.3834279847549675,5.250146872895639,4.666797220351679,2.8000783322110077,1.4000391661055038,8.983584649176983,1.8667188881406718,1.0500293745791278,9.566934301720943,0,0,9.100254579685775,7.116865761036311,2.1000587491582556,32.48945147679325,11.392405063291138,36058
060670081456,Block Group 6; Census Tract 81.45; Sacramento County; California,ORANGE VALE WATER COMPANY,0.7298186985802554,626.9142620804394,81.00987554240835,312.3624029923493,67.87313896796375,0,61.304770680741456,0,13.136736574444598,91.22733732253192,626.9142620804394,9.48764308154332,617.4266189988961,1.5133876600698486,203.61941690389125,3.03,141619,0,0,0,10.947280478703831,0.7298186985802554,0,22.624379655987916,10.217461780123575,0,0,0,24.813835751728682,11.677099177284086,58.38549588642043,64.22404547506247,0,153.26192670185364,33.57166013469175,33.57166013469175,24.08401705314843,0,0,26.273473148889195,0.7298186985802554,0.7298186985802554,16.845878136200714,16.845878136200714,38634
060670082041,Block Group 1; Census Tract 82.04; Sacramento County; California,ORANGE VALE WATER COMPANY,0.5627114374866997,1421.9718025288903,336.50143961704646,952.1077522274959,10.691517312247294,0,15.755920249627593,0,5.064402937380297,101.85077018509264,1421.9718025288903,86.09484993546506,1335.8769525934251,6.0546102097348635,491.2470849258888,2.86,98438,7.315248687327096,0,20.25761174952119,3.9389800624068982,6.189825812353697,4.501691499893598,1.6881343124600992,19.13218887454779,0,14.067785937167493,57.95927806113007,123.23380480958724,90.03382999787195,83.84400418551826,33.762686249201984,25.322014686901486,231.27440080703357,34.32539768668868,21.383034624494588,180.0676599957439,3.9389800624068982,0,79.90502412311136,38.82708918658228,27.572860436848288,15.693012600229094,9.965635738831615,40964
060670082063,Block Group 3; Census Tract 82.06; Sacramento County; California,ORANGE VALE WATER COMPANY,0.06703963738887331,172.42594736418215,17.966622820218046,138.16869265846788,5.430210628498738,3.3519818694436654,0,0,0,7.5084393875538105,172.42594736418215,12.804570741274802,159.62137662290735,7.426127527216174,72.67096692953866,2.36,74453,0.6703963738887331,5.430210628498738,0,2.6145458581660588,0.7374360112776064,4.491655705054511,0,5.899488090220851,1.541911659944086,7.307320475387191,8.11179612405367,13.340887840385788,10.12298524571987,4.223497155499018,3.955338605943525,4.223497155499018,29.497440451104254,6.838043013665077,2.815664770332679,11.32969871871959,0,0,31.84382775971482,17.095107534162693,6.636924101498457,32.93357933579336,13.007380073800737,37414
060670082081,Block Group 1; Census Tract 82.08; Sacramento County; California,ORANGE VALE WATER COMPANY,0.9999999999999951,636.9999999999969,28.999999999999858,479.99999999999767,0,27.999999999999865,0,0,0,99.99999999999952,636.9999999999969,21.999999999999893,614.999999999997,3.4536891679748822,291.9999999999986,2.13,79063,7.999999999999961,0,0,27.999999999999865,0,0,0,0,0,17.99999999999991,53.99999999999974,104.99999999999949,37.999999999999815,0,4.999999999999975,35.99999999999982,147.9999999999993,44.99999999999978,9.99999999999995,130.99999999999935,35.99999999999982,7.999999999999961,12.999999999999936,0,0,27.739726027397257,6.164383561643835,44273
060670082083,Block Group 3; Census Tract 82.08; Sacramento County; California,ORANGE VALE WATER COMPANY,1.0000000000000007,1750.0000000000011,336.0000000000002,1028.0000000000007,24.000000000000014,0,196.00000000000014,0,0,166.0000000000001,1750.0000000000011,228.00000000000014,1522.000000000001,13.028571428571428,771.0000000000006,2.24,59974,111.00000000000007,21.000000000000014,7.000000000000004,0,83.00000000000006,18.00000000000001,20.000000000000014,7.000000000000004,15.00000000000001,104.00000000000007,73.00000000000004,95.00000000000006,98.00000000000007,73.00000000000004,9.000000000000005,37.00000000000002,155.0000000000001,82.00000000000006,77.00000000000006,81.00000000000006,33.00000000000002,7.000000000000004,535.0000000000003,293.00000000000017,119.00000000000009,52.91828793774318,26.329442282749675,33359
060670082082,Block Group 2; Census Tract 82.08; Sacramento County; California,ORANGE VALE WATER COMPANY,0.9999999999999828,970.9999999999833,301.9999999999948,629.9999999999892,0.9999999999999828,0,28.999999999999503,0,0,8.999999999999845,968.9999999999833,26.999999999999535,941.9999999999837,2.7863777089783284,352.9999999999939,2.75,86250,8.999999999999845,0,0,6.999999999999879,0,0,43.99999999999924,0,0,37.999999999999346,13.999999999999758,76.99999999999868,41.999999999999275,0,18.999999999999673,102.99999999999822,180.99999999999687,63.9999999999989,53.99999999999907,60.99999999999895,0,0,110.9999999999981,29.999999999999485,6.999999999999879,26.628895184135978,17.280453257790366,49681
060670082074,Block Group 4; Census Tract 82.07; Sacramento County; California,ORANGE VALE WATER COMPANY,0.0032371433799579527,2.728911869304554,0.032371433799579526,2.5184975496072872,0.03560857717953748,0,0.074454297739032907,0,0,0.067980010979117,2.728911869304554,0,2.728911869304554,0,1.2139287674842323,2.25,98398,0,0,0.03560857717953748,0,0.025897147039663622,0.025897147039663622,0,0.032371433799579526,0.019422860279747718,0.07769144111899087,0.26220861377659416,0.3560857717953748,0.0615057242192011,0,0.22336289321709873,0.09387715801878063,0.7380686906304132,0.22012574983714078,0.025897147039663622,0.3172400512358794,0.03560857717953748,0,0.1586200256179397,0.09387715801878063,0,28.8,2.1333333333333333,48644
060670082112,Block Group 2; Census Tract 82.11; Sacramento County; California,ORANGE VALE WATER COMPANY,0.2873693624359851,214.66491373968086,0.2873693624359851,176.15741917325886,1.1494774497439404,1.1494774497439404,0,0,0,35.92117030449814,213.22806692750095,24.713765169494717,188.5143017580062,11.590296495956874,89.94661044246334,2.37,170536,12.069513222311373,0,0,2.586324261923866,3.7358017116678064,0,0,0,4.310540436539776,0,2.873693624359851,6.609495336027657,0,0,14.368468121799255,43.39277372783375,63.221259735916725,10.057927685259479,5.747387248719702,8.908450235515538,0,0,17.816900471031076,12.069513222311373,12.069513222311373,24.60063897763578,19.808306709265175,70540
060670082111,Block Group 1; Census Tract 82.11; Sacramento County; California,ORANGE VALE WATER COMPANY,0.29403963104249825,562.7918538153416,55.57349026703217,370.4899351135478,12.643704134827425,86.74169115753699,1.4701981552124912,0,0,35.87283498718479,560.4395367670016,67.6291151397746,492.8104216272271,12.067156348373556,210.53237582642873,2.6,82437,9.409268193359944,13.819862658997417,7.645030407104954,3.5284755725099792,0,2.352317048339986,4.410594465637474,9.703307824402442,0,6.76291151397746,13.231783396912421,52.33905432556469,26.463566793824842,27.05164605590984,15.584100445252407,18.230457124634892,136.14034917267668,90.85824599213196,12.643704134827425,49.692697646182204,5.880792620849965,5.880792620849965,24.699329007569855,8.52714930023245,8.52714930023245,50,12.849162011173187,37654
060670082084,Block Group 4; Census Tract 82.08; Sacramento County; California,ORANGE VALE WATER COMPANY,0.9968719450825579,852.3255130455871,0,720.7384162946894,0.9968719450825579,0,57.81857281478836,0,11.962463340990695,60.809188650036035,849.3348972103394,166.47761482878718,682.8572823815522,19.600938967136152,385.78944274694993,2.2,97940,38.87800585821976,27.912414462311624,0,0,0,0,65.79354837544882,7.9749755606604635,8.971847505743021,9.96871945082558,12.959335286073253,64.79667643036626,18.940566956568603,30.903030297559297,47.84985336396278,50.84046919921045,108.65904201399881,34.89051807788953,34.89051807788953,183.42443789519066,48.84672530904534,8.971847505743021,93.70596283776045,11.962463340990695,3.9874877803302318,24.806201550387595,12.4031007751938,43552
060670082042,Block Group 2; Census Tract 82.04; Sacramento County; California,ORANGE VALE WATER COMPANY,0.5205605652937949,1271.2089004474471,180.11395559165302,1023.9426319328945,21.342983177045593,0,40.603724092916,0,0,5.205605652937949,1264.9621736639217,198.33357537693587,1066.6285982869858,15.679012345679013,388.8587422744648,3.19,126225,13.014014132344872,0,0,11.452332436463488,16.657938089401437,0,0,0,13.014014132344872,10.931771871169692,30.192512787040105,38.52148183174082,47.89157200702913,79.64576648995062,35.398118439978056,92.1392200570017,250.38963190631534,74.96072140230646,10.411211305875899,53.09717765996708,4.164484522350359,4.164484522350359,85.37193270818237,41.644845223503594,11.452332436463488,31.05756358768407,6.693440428380187,45664
